time,marker_id,description
0.0001312,101,Trash data in the TRIM period
3.0001312,102,Trash data in the TRIM period
3.0006142,10,Rest period started
5.0006142,20,Action period started
9.0006142,30,Release period started
11.0009035,10,Rest period started
13.0009035,20,Action period started
17.0009035,30,Release period started
19.0011326,10,Rest period started
21.0011326,20,Action period started
25.0011326,30,Release period started
27.0013911,10,Rest period started
29.0013911,20,Action period started
33.0013911,30,Release period started
35.0016141,10,Rest period started
37.0016141,20,Action period started
41.0016141,30,Release period started
43.0018341,10,Rest period started
45.0018341,20,Action period started
49.0018341,30,Release period started
51.0020418,10,Rest period started
53.0020418,20,Action period started
57.0020418,30,Release period started
59.0022646,10,Rest period started
61.0022646,20,Action period started
65.0022646,30,Release period started
67.0025321,10,Rest period started
69.0025321,20,Action period started
73.0025321,30,Release period started
75.0028394,10,Rest period started
77.0028394,20,Action period started
81.0028394,30,Release period started
83.0031278,10,Rest period started
85.0031278,20,Action period started
89.0031278,30,Release period started
91.0033963,10,Rest period started
93.0033963,20,Action period started
97.0033963,30,Release period started
99.0036855,10,Rest period started
101.0036855,20,Action period started
105.0036855,30,Release period started
107.0039344,10,Rest period started
109.0039344,20,Action period started
113.0039344,30,Release period started
115.0041506,10,Rest period started
117.0041506,20,Action period started
121.0041506,30,Release period started
123.0044273,10,Rest period started
125.0044273,20,Action period started
129.0044273,30,Release period started
131.0046873,10,Rest period started
133.0046873,20,Action period started
137.0046873,30,Release period started
139.0049241,10,Rest period started
141.0049241,20,Action period started
145.0049241,30,Release period started
147.0052125,10,Rest period started
149.0052125,20,Action period started
153.0052125,30,Release period started
155.00548,10,Rest period started
157.00548,20,Action period started
161.00548,30,Release period started
163.0057688,10,Rest period started
165.0057688,20,Action period started
169.0057688,30,Release period started
171.0060125,10,Rest period started
173.0060125,20,Action period started
177.0060125,30,Release period started
179.0062638,10,Rest period started
181.0062638,20,Action period started
185.0062638,30,Release period started
187.0064919,10,Rest period started
189.0064919,20,Action period started
193.0064919,30,Release period started
195.0067759,10,Rest period started
197.0067759,20,Action period started
201.0067759,30,Release period started
203.0070302,10,Rest period started
205.0070302,20,Action period started
209.0070302,30,Release period started
211.0072432,10,Rest period started
213.0072432,20,Action period started
217.0072432,30,Release period started
219.0075816,10,Rest period started
221.0075816,20,Action period started
225.0075816,30,Release period started
227.0079519,10,Rest period started
229.0079519,20,Action period started
233.0079519,30,Release period started
235.0081975,10,Rest period started
237.0081975,20,Action period started
241.0081975,30,Release period started
243.0084631,201,Trash data in the TRIM period
246.0084631,202,Trash data in the TRIM period
