time,marker_id,description
0.0007747,10,Rest period started
2.0007747,20,Action period started
7.0007747,30,Rest period started
9.0013695,10,Rest period started
11.0013695,20,Action period started
16.0013695,30,Rest period started
18.0016144,10,Rest period started
20.0016144,20,Action period started
25.0016144,30,Rest period started
27.0022295,10,Rest period started
29.0022295,20,Action period started
34.0022295,30,Rest period started
36.0024135,10,Rest period started
38.0024135,20,Action period started
43.0024135,30,Rest period started
45.0025988,10,Rest period started
47.0025988,20,Action period started
52.0025988,30,Rest period started
54.0028428,10,Rest period started
56.0028428,20,Action period started
61.0028428,30,Rest period started
63.0030509,10,Rest period started
65.0030509,20,Action period started
70.0030509,30,Rest period started
72.0032457,10,Rest period started
74.0032457,20,Action period started
79.0032457,30,Rest period started
81.0034957,10,Rest period started
83.0034957,20,Action period started
88.0034957,30,Rest period started
90.0054158,10,Rest period started
92.0054158,20,Action period started
97.0054158,30,Rest period started
99.0057043,10,Rest period started
101.0057043,20,Action period started
106.0057043,30,Rest period started
108.0059856,10,Rest period started
110.0059856,20,Action period started
115.0059856,30,Rest period started
117.0061883,10,Rest period started
119.0061883,20,Action period started
124.0061883,30,Rest period started
126.0064602,10,Rest period started
128.0064602,20,Action period started
133.0064602,30,Rest period started
135.0067009,10,Rest period started
137.0067009,20,Action period started
142.0067009,30,Rest period started
144.0069376,10,Rest period started
146.0069376,20,Action period started
151.0069376,30,Rest period started
153.0071696,10,Rest period started
155.0071696,20,Action period started
160.0071696,30,Rest period started
162.0073882,10,Rest period started
164.0073882,20,Action period started
169.0073882,30,Rest period started
171.008546,10,Rest period started
173.008546,20,Action period started
178.008546,30,Rest period started
180.0090505,10,Rest period started
182.0090505,20,Action period started
187.0090505,30,Rest period started
189.0092737,10,Rest period started
191.0092737,20,Action period started
196.0092737,30,Rest period started
198.0222219,10,Rest period started
200.0222219,20,Action period started
205.0222219,30,Rest period started
207.0224585,10,Rest period started
209.0224585,20,Action period started
214.0224585,30,Rest period started
216.0227606,10,Rest period started
218.0227606,20,Action period started
223.0227606,30,Rest period started
225.0229766,10,Rest period started
227.0229766,20,Action period started
232.0229766,30,Rest period started
234.0232543,10,Rest period started
236.0232543,20,Action period started
241.0232543,30,Rest period started
243.0235301,10,Rest period started
245.0235301,20,Action period started
250.0235301,30,Rest period started
252.0237606,10,Rest period started
254.0237606,20,Action period started
259.0237606,30,Rest period started
261.023986,10,Rest period started
263.023986,20,Action period started
268.023986,30,Rest period started
270.024199,10,Rest period started
272.024199,20,Action period started
277.024199,30,Rest period started
279.024448,10,Rest period started
281.024448,20,Action period started
286.024448,30,Rest period started
288.0247845,10,Rest period started
290.0247845,20,Action period started
295.0247845,30,Rest period started
297.0250755,10,Rest period started
299.0250755,20,Action period started
304.0250755,30,Rest period started
306.0253157,10,Rest period started
308.0253157,20,Action period started
313.0253157,30,Rest period started
315.0253157,0,Experiment ended
